,composition_name,original_file_name
13664,Al1Li1O10Si4,POSCAR_sg13_icsd_174007
13665,Al1Li1O10Si4,POSCAR_sg13_icsd_194288
13666,Al1Li1O10Si4,POSCAR_sg7_icsd_064962
13667,Al1Li1O10Si4,POSCAR_sg13_icsd_194285
13668,Nb1Te4,POSCAR_sg124_icsd_043282
13669,Nb1Te4,POSCAR_sg124_icsd_060600
13670,Nb1Te4,POSCAR_sg75_icsd_060603
13671,Nb1Te4,POSCAR_sg75_icsd_075320
13672,Cd2K11Sb5,POSCAR_sg2_icsd_425646
13673,C6H16N4O8Se1U1,POSCAR_sg14_icsd_098744
13674,C6H30B10N2S1,POSCAR_sg61_icsd_110219
13675,Na1O6S2Tl3,POSCAR_sg164_icsd_001626
13676,F2O1Pb2,POSCAR_sg137_icsd_010416
13677,F2O1Pb2,POSCAR_sg115_icsd_076964
13678,Cl16Cs7Nd11O36Se12,POSCAR_sg33_icsd_251030
13679,H3La1O12Se3,POSCAR_sg176_icsd_411831
13680,C24H48Cl4Mo2N12P4,POSCAR_sg33_icsd_172314
13681,C2H2Ag1N3O1,POSCAR_sg61_icsd_063100
13682,Fe25La2P12,POSCAR_sg55_icsd_400726
13683,C2Br3Gd4,POSCAR_sg62_icsd_401384
13684,C50H124Ge8N6Si12,POSCAR_sg2_icsd_281538
13685,C8H36B22Cl2N2S4,POSCAR_sg14_icsd_110531
13686,H1Al1B1O9P2Rb1,POSCAR_sg14_icsd_409608
13687,Fe1Lu2S4,POSCAR_sg227_icsd_071678
13688,Cu2Li2O18P6,POSCAR_sg2_icsd_002149
13689,B2Co1Fe4P1,POSCAR_sg140_icsd_196191
13690,C4H16K1N2Na1O10S4,POSCAR_sg96_icsd_172464
13691,Li2O7W2,POSCAR_sg2_icsd_001897
13692,B3Ce1O6,POSCAR_sg29_icsd_413903
13693,K2O17Ti8,POSCAR_sg12_icsd_069878
13694,F5U1,POSCAR_sg122_icsd_016425
13695,F5U1,POSCAR_sg87_icsd_031657
13696,C1Br4N2S3,POSCAR_sg33_icsd_032746
13697,C28H30As2N2Ni10O18,POSCAR_sg14_icsd_110194
13698,F6Fe1Li1Mn1,POSCAR_sg150_icsd_035231
13699,La1Ru1Sn3,POSCAR_sg223_icsd_104715
13700,B1Pr1Pt3,POSCAR_sg99_icsd_097370
13701,Cl1Cu4Na1O9P2,POSCAR_sg14_icsd_424499
13702,Al17Fe4Si6Yb5,POSCAR_sg123_icsd_237924
13703,F30O6Te7,POSCAR_sg148_icsd_002174
13704,F30O6Te7,POSCAR_sg2_icsd_002173
13705,Au1Eu2Ge3,POSCAR_sg69_icsd_174521
13706,B1Be4,POSCAR_sg129_icsd_025535
13707,Li1Pb1,POSCAR_sg166_icsd_104763
13708,H4Fe2O9P2,POSCAR_sg14_icsd_280306
13709,Cl2N2S1Se1Te1,POSCAR_sg61_icsd_170632
13710,F56P6Sr3Xe10,POSCAR_sg15_icsd_249569
13711,O23Rb6Si10,POSCAR_sg38_icsd_014023
13712,O23Rb6Si10,POSCAR_sg189_icsd_250379
13713,Bi2O6Ti1Zn1,POSCAR_sg123_icsd_186800
13714,Bi2O6Ti1Zn1,POSCAR_sg8_icsd_186803
13715,Bi2O6Ti1Zn1,POSCAR_sg38_icsd_186802
13716,Bi2O6Ti1Zn1,POSCAR_sg99_icsd_162768
13717,Bi2O6Ti1Zn1,POSCAR_sg99_icsd_162766
13718,Ca2Cl2Cu1O10Te4,POSCAR_sg2_icsd_171007
13719,H4Br14Ir8O2Se28,POSCAR_sg14_icsd_427005
13720,C1Mn1Na3O7P1,POSCAR_sg11_icsd_200789
13721,Li1O8Sb3,POSCAR_sg14_icsd_089903
13722,N2O5Zr4,POSCAR_sg108_icsd_097656
13723,B2Co2O5,POSCAR_sg2_icsd_096562
13724,H3U1,POSCAR_sg223_icsd_638520
13725,Ge2S6Tl4,POSCAR_sg2_icsd_002240
13726,H18Cl5Cr1Cu1N6,POSCAR_sg228_icsd_080102
13727,H15B3N1Y1,POSCAR_sg36_icsd_251865
13728,H6La2Li3N9O30,POSCAR_sg198_icsd_039514
13729,Br6Rb2Sb1,POSCAR_sg88_icsd_049715
13730,Mg1Na2O8P2Sr1,POSCAR_sg14_icsd_247817
13731,Ag2I4O16V2,POSCAR_sg56_icsd_420855
13732,C3H4Cl1Cu1O2,POSCAR_sg61_icsd_020522
13733,C1H13Br1K1N1O7,POSCAR_sg14_icsd_110023
13734,C2H10F6O12S2V1,POSCAR_sg11_icsd_250689
13735,H30B12Cs2N6,POSCAR_sg61_icsd_414144
13736,Fe1Li3N2,POSCAR_sg72_icsd_068523
13737,H12B3Y1,POSCAR_sg205_icsd_169075
13738,H12B3Y1,POSCAR_sg226_icsd_169076
13739,C12Bi2O12Os4,POSCAR_sg15_icsd_069073
13740,H1K1Mn2O9P2,POSCAR_sg11_icsd_202573
13741,Rb2S2,POSCAR_sg71_icsd_073175
13742,Ge2Rb4S6,POSCAR_sg12_icsd_409729
13743,B1Co2O7P1Sr1,POSCAR_sg14_icsd_237546
13744,P3Rb5Se15Sn1,POSCAR_sg2_icsd_087577
13745,Cl4Cr1Li2,POSCAR_sg12_icsd_403035
13746,Cl4Cr1Li2,POSCAR_sg15_icsd_202627
13747,B3Eu2Li3O9,POSCAR_sg4_icsd_002106
13748,C1H1,POSCAR_sg199_icsd_187642
13749,F4Ir1,POSCAR_sg43_icsd_023483
13750,C1I4,POSCAR_sg121_icsd_030789
13751,C4H6K3O13V1,POSCAR_sg2_icsd_109849
13752,C1Al1F5O3Sr2,POSCAR_sg14_icsd_201803
13753,K1Na3O5W1,POSCAR_sg12_icsd_040249
13754,C6H6Cu2O8,POSCAR_sg14_icsd_251344
13755,H4O10Si1U2,POSCAR_sg70_icsd_066313
13756,Fe2K1Li1Na2O24Si8Ti2,POSCAR_sg9_icsd_250421
13757,Na1S2Sb1,POSCAR_sg2_icsd_200597
13758,Na1S2Sb1,POSCAR_sg12_icsd_049016
13759,C4H16Ba1N2O10S4,POSCAR_sg14_icsd_163120
13760,Fe1In2Se4,POSCAR_sg166_icsd_168670
13761,H10Nd1O14P3,POSCAR_sg14_icsd_426745
13762,Ce5Li5N12Si4,POSCAR_sg117_icsd_421527
13763,H6B1Mg1O8P1,POSCAR_sg167_icsd_412922
13764,C2Ca11N10,POSCAR_sg136_icsd_167788
13765,C1H4O7P2Pu1,POSCAR_sg2_icsd_248093
13766,C1H4O7P2Pu1,POSCAR_sg61_icsd_248094
13767,Hg1O2Sr1,POSCAR_sg154_icsd_069739
13768,Mn2O7V2,POSCAR_sg12_icsd_081994
13769,As3Bi1Cs4Se7,POSCAR_sg14_icsd_411432
13770,Cu1I1,POSCAR_sg166_icsd_163444
13771,Cu1I1,POSCAR_sg187_icsd_030088
13772,Cu1I1,POSCAR_sg129_icsd_246688
13773,Cu1I1,POSCAR_sg164_icsd_080239
13774,Cu1I1,POSCAR_sg156_icsd_030363
13775,Cu1I1,POSCAR_sg156_icsd_084217
13776,H37Co1N2O42V10,POSCAR_sg2_icsd_422597
13777,H16Ce2O20S3,POSCAR_sg7_icsd_417418
13778,C2F1K1O6Pb2,POSCAR_sg194_icsd_237529
13779,Ga40Mo8Sn1,POSCAR_sg148_icsd_634712
13780,H4B5N1O8,POSCAR_sg61_icsd_180583
13781,As7Co12Mg2,POSCAR_sg62_icsd_094408
13782,H8N5O19Pr1Rb2,POSCAR_sg9_icsd_420187
13783,Hg3I2Te2,POSCAR_sg15_icsd_065806
13784,K4Se2Sn1Te2,POSCAR_sg62_icsd_419935
13785,Br5Nb1O1Te7,POSCAR_sg54_icsd_074898
13786,Bi14O30V4,POSCAR_sg15_icsd_391414
13787,H1Ca1Fe3O9Si2,POSCAR_sg62_icsd_004358
13788,C7H19Br2In1Si2,POSCAR_sg2_icsd_163067
13789,H8B10N4,POSCAR_sg15_icsd_201434
13790,Cl2O2W1,POSCAR_sg26_icsd_028510
13791,C6H20N1O14Ru1,POSCAR_sg63_icsd_109884
13792,Al3Ba4Cu2F21,POSCAR_sg19_icsd_085723
13793,As2Na2Sn1,POSCAR_sg142_icsd_073307
13794,C60H78N6O24Ti6,POSCAR_sg205_icsd_251452
13795,C1Mo2,POSCAR_sg162_icsd_077160
13796,H2Pd1Ti2,POSCAR_sg71_icsd_167658
13797,Ba1Cr1O3,POSCAR_sg194_icsd_032524
13798,B2Cu5O10Sn1,POSCAR_sg14_icsd_400602
13799,C1H8As1N3O4,POSCAR_sg14_icsd_109787
13800,Cu3I3P4S3,POSCAR_sg62_icsd_418077
13801,As1Ga1,POSCAR_sg25_icsd_043951
13802,As1Ga1,POSCAR_sg44_icsd_043950
13803,Ir1K1O3,POSCAR_sg201_icsd_004200
13804,C7Lu4,POSCAR_sg14_icsd_083382
13805,In1Li2Mo3O8,POSCAR_sg186_icsd_426618
13806,As1Hf1Ru1,POSCAR_sg46_icsd_610655
13807,F4K1Sb1,POSCAR_sg59_icsd_200572
13808,H26Cl4O14Sc2,POSCAR_sg58_icsd_281125
13809,C20H24N2Ni6O12,POSCAR_sg147_icsd_110325
13810,Dy4S4Te3,POSCAR_sg12_icsd_193572
13811,C29H75K1O6Si9,POSCAR_sg14_icsd_168984
13812,Br2Mo6S6,POSCAR_sg148_icsd_100599
13813,Dy1Mo6S8,POSCAR_sg148_icsd_603463
13814,Ca1Pd1Sn2,POSCAR_sg63_icsd_410774
13815,Cl3Nd7O17Se4,POSCAR_sg2_icsd_421320
13816,H1As1Mn4O13Si3,POSCAR_sg14_icsd_008188
13817,Ge6Tb4Zn5,POSCAR_sg36_icsd_154514
13818,Ba1Li4,POSCAR_sg194_icsd_409902
13819,C1Gd4I6N1,POSCAR_sg136_icsd_074890
13820,I1Na1O3,POSCAR_sg65_icsd_033664
13821,Eu1K4P2Se8,POSCAR_sg72_icsd_165350
13822,H10N3O11S3Sm1,POSCAR_sg2_icsd_410899
13823,H1As1Cu1O5Zn1,POSCAR_sg58_icsd_160894
13824,Ba1O6Pd1Se2,POSCAR_sg15_icsd_423571
13825,B3Cs3Se10,POSCAR_sg2_icsd_411466
13826,N2S4,POSCAR_sg102_icsd_201218
13827,Cu3Rb1S2,POSCAR_sg12_icsd_409646
13828,K2O16S5,POSCAR_sg60_icsd_026180
13829,Cl2F6I1Sb1,POSCAR_sg64_icsd_015526
13830,C100F48,POSCAR_sg2_icsd_188841
13831,Cl8I1P1,POSCAR_sg74_icsd_201777
13832,C4H3Cs1O14U2,POSCAR_sg11_icsd_249033
13833,C1H6N1O7V3,POSCAR_sg14_icsd_110622
13834,Cs4O17U5,POSCAR_sg60_icsd_009618
13835,Cs3La1N18,POSCAR_sg2_icsd_066661
13836,Fe1Li1Na2O6Te1,POSCAR_sg19_icsd_236403
13837,P1Ti1,POSCAR_sg194_icsd_648229
13838,B2Co3O6,POSCAR_sg58_icsd_024035
13839,Cm1F4,POSCAR_sg15_icsd_055882
13840,Nd1Si2,POSCAR_sg17_icsd_655963
13841,Cs2Ni1P2S6,POSCAR_sg14_icsd_093485
13842,C2H12N6O4S1,POSCAR_sg213_icsd_092034
13843,C4H12N2O2,POSCAR_sg59_icsd_150985
13844,Bi4Rh1,POSCAR_sg230_icsd_058854
13845,H6Cl2Cu1N2,POSCAR_sg63_icsd_180189
13846,Ga2Na4S5,POSCAR_sg14_icsd_072397
13847,Ca3Cu5O26Si9,POSCAR_sg15_icsd_036566
13848,Ca1O9Zr4,POSCAR_sg15_icsd_069168
13849,H9N5O6S3,POSCAR_sg9_icsd_391094
13850,H8O8P2,POSCAR_sg56_icsd_009130
13851,H2F1K1Li1O4P1,POSCAR_sg14_icsd_002044
13852,B2Na4O5,POSCAR_sg15_icsd_010061
13853,La1N2O1Ta1,POSCAR_sg12_icsd_237955
13854,La1N2O1Ta1,POSCAR_sg12_icsd_411138
13855,Ce1Pt5Sb1,POSCAR_sg8_icsd_183604
13856,Ce1Pt5Sb1,POSCAR_sg148_icsd_183603
13857,F34Ti4Xe3,POSCAR_sg14_icsd_420743
13858,Bi1K2Rb1Se3,POSCAR_sg198_icsd_085412
13859,H18Al1N3O18,POSCAR_sg14_icsd_072671
13860,C1Nb2,POSCAR_sg6_icsd_039755
13861,C4H12Fe4N8O7S3,POSCAR_sg2_icsd_260843
13862,H34Cr2N8O18S4,POSCAR_sg61_icsd_037067
13863,H4Be1F3N1,POSCAR_sg19_icsd_061060
13864,H4Be1F3N1,POSCAR_sg7_icsd_037234
13865,I3Nb1O1,POSCAR_sg5_icsd_418088
13866,O13P4Y2,POSCAR_sg20_icsd_095880
13867,As2Co1F28N8O6S9,POSCAR_sg14_icsd_380253
13868,H1Br1O1Sr1,POSCAR_sg12_icsd_407720
13869,H1Br1O1Sr1,POSCAR_sg198_icsd_091955
13870,N6S5,POSCAR_sg15_icsd_008276
13871,Bi2O10Pb2V2,POSCAR_sg1_icsd_060577
13872,S2Sc1Tl1,POSCAR_sg194_icsd_418474
13873,H8Ni1O12Re2,POSCAR_sg2_icsd_402773
13874,Cu3F7Na1,POSCAR_sg15_icsd_202587
13875,H8Mn2N4S5Sb2,POSCAR_sg2_icsd_248298
13876,Hg5O10Re2,POSCAR_sg14_icsd_032753
13877,Bi1Fe1O3,POSCAR_sg11_icsd_162834
13878,Bi1Fe1O3,POSCAR_sg12_icsd_164223
13879,H4Cs2O20P6U3,POSCAR_sg12_icsd_262878
13880,H4O8Ti3,POSCAR_sg12_icsd_422026
13881,As2Cd1Rb4S9,POSCAR_sg2_icsd_170315
13882,K1O11P3U1,POSCAR_sg11_icsd_419290
13883,K2La1O15Ta5,POSCAR_sg127_icsd_421750
13884,Bi3I1In2Se7,POSCAR_sg62_icsd_423016
13885,Cu1Rb2S4Ta1,POSCAR_sg70_icsd_414271
13886,C4H8I4Sn1,POSCAR_sg114_icsd_110024
13887,C8H24Br1N1P2Si1,POSCAR_sg61_icsd_260385
13888,O11S2V2,POSCAR_sg14_icsd_036655
13889,C1Br12Sc7,POSCAR_sg146_icsd_061266
13890,Cu1K1Pd1Se5,POSCAR_sg11_icsd_281423
13891,H34Cl4Cr2N8O6,POSCAR_sg2_icsd_049621
13892,H34Cl4Cr2N8O6,POSCAR_sg14_icsd_037068
13893,H4K4O14P4,POSCAR_sg2_icsd_033285
13894,Ba3Cl2Cu2O4,POSCAR_sg51_icsd_000115
13895,F13Na1Np3,POSCAR_sg194_icsd_035343
13896,Fe3O6Rb5,POSCAR_sg122_icsd_174319
13897,C22H48Bi1Fe1N6O8S14,POSCAR_sg2_icsd_184580
13898,Li8Na2O44U11W2,POSCAR_sg2_icsd_416364
13899,Cl12Hf1Te2,POSCAR_sg167_icsd_039786
13900,C3H21Al1O15S3,POSCAR_sg14_icsd_187241
13901,H24Ca2Mg1N6O30,POSCAR_sg148_icsd_428708
13902,C4F12O12S4Te6,POSCAR_sg5_icsd_429955
13903,Al4F9K3O8P2,POSCAR_sg11_icsd_079700
13904,I6S1Sn4,POSCAR_sg12_icsd_012165
13905,F1Na1O4P1Y1,POSCAR_sg12_icsd_051463
13906,O5Ti3,POSCAR_sg63_icsd_050984
13907,O5Ti3,POSCAR_sg15_icsd_035148
13908,O5Ti3,POSCAR_sg12_icsd_075194
13909,O5Ti3,POSCAR_sg13_icsd_194465
13910,Ag3F18Sb3Se6,POSCAR_sg15_icsd_418701
13911,H11N3O7S2,POSCAR_sg33_icsd_409424
13912,Cd1O4U1,POSCAR_sg55_icsd_020504
13913,Be1I2,POSCAR_sg72_icsd_092585
13914,Be1I2,POSCAR_sg142_icsd_092587
13915,Cl9N7P6,POSCAR_sg15_icsd_009449
13916,Ca1Nb2O11P2,POSCAR_sg15_icsd_072115
13917,Cu6Sn5Yb3,POSCAR_sg71_icsd_413485
13918,Ge1Se2,POSCAR_sg82_icsd_090956
13919,Ge1Se2,POSCAR_sg81_icsd_090957
13920,C4H12F3N1O3Os1,POSCAR_sg15_icsd_110744
13921,H18Mo2Na3O17Rb1,POSCAR_sg176_icsd_039293
13922,Na3O12P3Ti2,POSCAR_sg2_icsd_261954
13923,Ca4Ge3Ni4,POSCAR_sg63_icsd_421432
13924,C4H2Au1K1N4O1,POSCAR_sg19_icsd_016043
13925,H12B12K2O12,POSCAR_sg14_icsd_051304
13926,Cs1Te9Ti1U3,POSCAR_sg11_icsd_238140
13927,C6Cs2N9Na1,POSCAR_sg176_icsd_407809
13928,C7H1Cr1F2N1O5,POSCAR_sg2_icsd_170072
13929,Cs1N1O3,POSCAR_sg59_icsd_016339
13930,In3Na1S5,POSCAR_sg55_icsd_426706
13931,C2H2K2Mo1O8,POSCAR_sg14_icsd_109926
13932,Li2O4S1,POSCAR_sg63_icsd_153807
13933,H14Ca1I2O7,POSCAR_sg14_icsd_195940
13934,Ga2Nd4O4S5,POSCAR_sg61_icsd_035094
13935,Ba2K1O15P5,POSCAR_sg7_icsd_002919
13936,O7P2Pt1,POSCAR_sg14_icsd_200871
13937,Ag2Ba1S4Sn1,POSCAR_sg23_icsd_041898
13938,Cs11Ge18O4V1,POSCAR_sg14_icsd_423296
13939,Au1Cl4K1,POSCAR_sg14_icsd_073080
13940,Gd1I1S1,POSCAR_sg174_icsd_059203
13941,C5I1O5Re1,POSCAR_sg63_icsd_071219
13942,Ca2Na2O7Si2,POSCAR_sg15_icsd_095858
13943,B4Cl4P2,POSCAR_sg60_icsd_063208
13944,Ba4Li1N7W2,POSCAR_sg13_icsd_658801
13945,C8H24F6N2Os1,POSCAR_sg148_icsd_151185
13946,C3H9Al3N1O14P3,POSCAR_sg9_icsd_093541
13947,H4Cl1Na7O20S4U1,POSCAR_sg15_icsd_195452
13948,As4Br16Ga4Hg11,POSCAR_sg12_icsd_411676
13949,Ga1I9P2,POSCAR_sg61_icsd_280336
13950,Cs1Te5Ti1U1,POSCAR_sg51_icsd_079885
13951,Bi4Cl2O6Pb1,POSCAR_sg139_icsd_425741
13952,C5Fe1N6O1Zn1,POSCAR_sg148_icsd_109422
13953,Co1Sn3,POSCAR_sg142_icsd_166870
13954,Mo1Ni1P8,POSCAR_sg163_icsd_071037
13955,Cu4Mn1P3Tb1,POSCAR_sg62_icsd_194855
13956,C12H36Cl2Mo1P4,POSCAR_sg121_icsd_185489
13957,Be2Ca1Ge2,POSCAR_sg129_icsd_025337
13958,Fe5Na3O9,POSCAR_sg15_icsd_014353
13959,Co6Nd12Sn1,POSCAR_sg204_icsd_240094
13960,O6Se2Th1,POSCAR_sg33_icsd_251713
13961,C6H18Al2Cl4O2Si2,POSCAR_sg14_icsd_170678
13962,F12Hf3K2O1,POSCAR_sg166_icsd_251076
13963,C5H9Cd1Cl1N2S3,POSCAR_sg2_icsd_248312
13964,C7Mn2O7S2,POSCAR_sg19_icsd_281151
13965,C21Co4Fe2Ge2O21,POSCAR_sg15_icsd_066149
13966,Ge4Ir2La1Tm1,POSCAR_sg71_icsd_076296
13967,H2Ba1Cu2O9P2,POSCAR_sg19_icsd_050608
13968,O7P2Zr1,POSCAR_sg205_icsd_024854
13969,O7P2Zr1,POSCAR_sg61_icsd_024853
13970,O7P2Zr1,POSCAR_sg58_icsd_280395
13971,C1H6N3O4Re1,POSCAR_sg2_icsd_240895
13972,H1Ca1Fe2O9P2,POSCAR_sg55_icsd_100143
13973,K3Nb7O19,POSCAR_sg2_icsd_062550
13974,Ni3O8V2,POSCAR_sg64_icsd_027287
13975,H18Br2Mg1O9,POSCAR_sg15_icsd_189840
13976,Ba6O1S15Ti5,POSCAR_sg20_icsd_075337
13977,F9Sb1Xe2,POSCAR_sg9_icsd_090622
13978,C1H5Cl1N2O4S1,POSCAR_sg2_icsd_039575
13979,K1Na1O4S1,POSCAR_sg164_icsd_077343
13980,Ba3Cl1In1S4,POSCAR_sg140_icsd_427796
13981,B1O5P1Sr1,POSCAR_sg154_icsd_097675
13982,Ag10Br3Te4,POSCAR_sg63_icsd_173115
13983,Ag10Br3Te4,POSCAR_sg36_icsd_173116
13984,Br81La48Os8,POSCAR_sg14_icsd_090102
13985,C6H3F5O3Se1,POSCAR_sg2_icsd_410719
13986,Ba3O1Sb2,POSCAR_sg55_icsd_280592
13987,C1Ba9N10Nb2O1,POSCAR_sg2_icsd_412664
13988,C3H13Cl2N3O1Pt1,POSCAR_sg2_icsd_187242
13989,C52H84Mn3Mo2N28O12,POSCAR_sg14_icsd_172196
13990,Nb6Ni6O1,POSCAR_sg227_icsd_074998
13991,H24As1Na3O15Se1,POSCAR_sg19_icsd_069489
13992,H14Ca1I10O7,POSCAR_sg2_icsd_032502
13993,C16H3N1Ni1O15Ru5,POSCAR_sg2_icsd_237534
13994,Ba1O6Ta2,POSCAR_sg191_icsd_027082
13995,Cd1Sn1Te4Tl2,POSCAR_sg121_icsd_172503
13996,Ce1K9P4S16,POSCAR_sg15_icsd_280360
13997,Cs1I3V1,POSCAR_sg194_icsd_026453
13998,Eu4Mo7O27,POSCAR_sg15_icsd_411960
13999,H2K1O9S2Ti1,POSCAR_sg11_icsd_159479
14000,K11Li1Mn4O16,POSCAR_sg121_icsd_065976
14001,Cu8Si5Sr1,POSCAR_sg140_icsd_174271
14002,H26Br12O15Sn4,POSCAR_sg2_icsd_260724
14003,C14H20Co1N2O6S2,POSCAR_sg14_icsd_172452
14004,H16Mg1N1O10P1,POSCAR_sg31_icsd_060626
14005,Ba5N1O18Os3,POSCAR_sg185_icsd_051407
14006,C2H7Cl1N4O4S1,POSCAR_sg2_icsd_173454
14007,H4F1N1O3S1,POSCAR_sg62_icsd_016146
14008,C4H12N4Ni1O6,POSCAR_sg164_icsd_110752
14009,Cl2Co3O10Se4,POSCAR_sg12_icsd_425433
14010,S1Ta6,POSCAR_sg15_icsd_016041
14011,S1Ta6,POSCAR_sg2_icsd_202564
14012,B1Bi4O10P1,POSCAR_sg61_icsd_192533
14013,B24Mo10U5,POSCAR_sg59_icsd_081533
14014,C2H13Co1N4O9,POSCAR_sg14_icsd_195646
14015,H3Br2K3O7Pt1S2,POSCAR_sg14_icsd_035240
14016,C14H36Cu2I2S6Si2,POSCAR_sg14_icsd_110000
14017,H6Cl1Cu1N1O6Se2,POSCAR_sg62_icsd_083837
14018,Ce1Pd4Sn1,POSCAR_sg64_icsd_189116
14019,H20Be2F8N2Ni1O6,POSCAR_sg14_icsd_023271
14020,C4H24Cl7Lu1N4,POSCAR_sg3_icsd_110102
14021,H12N10O8Pd1,POSCAR_sg2_icsd_412607
14022,As4Mn5,POSCAR_sg36_icsd_073252
14023,H14Al1N1O14Se1,POSCAR_sg2_icsd_158479
14024,Nb6O12Ti2,POSCAR_sg148_icsd_280002
14025,Ge7La11Mg2,POSCAR_sg138_icsd_426223
14026,Mo3Na1O10Rb1,POSCAR_sg62_icsd_048212
14027,H4Hg3I2O12,POSCAR_sg14_icsd_409489
14028,H8Mg5O9,POSCAR_sg164_icsd_095474
14029,Ba3S7Sb2,POSCAR_sg15_icsd_429278
14030,O6V14,POSCAR_sg12_icsd_163494
14031,H12Ca13F10O34Si10,POSCAR_sg148_icsd_085124
14032,Na4O12Ti5,POSCAR_sg12_icsd_033269
14033,Na4O12Ti5,POSCAR_sg143_icsd_170677
14034,C20H60Cu6N8O30S6,POSCAR_sg14_icsd_248823
14035,Ag2O11V4,POSCAR_sg12_icsd_093453
14036,Fe12O19Pb1,POSCAR_sg194_icsd_036259
14037,H3B1Fe14Gd2,POSCAR_sg136_icsd_600331
14038,Cu2Mn3O8,POSCAR_sg12_icsd_000971
14039,Ba1Pd1S2,POSCAR_sg63_icsd_063588
14040,Ba2Ca1Cu2O7Tl1,POSCAR_sg123_icsd_202629
14041,F1S1Y1,POSCAR_sg194_icsd_002597
14042,C17O16Os5,POSCAR_sg2_icsd_030750
14043,C10H42B12N4O2,POSCAR_sg2_icsd_110580
14044,H14N8O4P2,POSCAR_sg33_icsd_410796
14045,C2H6As1F8Sb1,POSCAR_sg73_icsd_407556
14046,C2Ba1Ce1F1O6,POSCAR_sg166_icsd_074178
14047,C2Ba1Ce1F1O6,POSCAR_sg160_icsd_037195
14048,C2Ba1Ce1F1O6,POSCAR_sg165_icsd_156206
14049,I3Pb1Tl1,POSCAR_sg63_icsd_001199
14050,La2Mo1O5,POSCAR_sg83_icsd_251682
14051,Co3La3O8,POSCAR_sg4_icsd_086176
14052,Pd40Sn31Y13,POSCAR_sg191_icsd_105701
14053,C3Cr1Sc2,POSCAR_sg55_icsd_039202
14054,Br6Na3Sc1,POSCAR_sg163_icsd_401335
14055,H12F6Ge1Mg1O6,POSCAR_sg14_icsd_401096
14056,Er4I5,POSCAR_sg12_icsd_200828
14057,Cu1F2O3W1,POSCAR_sg11_icsd_060759
14058,C12H36F4Ga4K4,POSCAR_sg219_icsd_240920
14059,Cu2Pt4S8,POSCAR_sg13_icsd_074894
14060,Cu1Hf2Na1Se5,POSCAR_sg63_icsd_098476
14061,Cl1Cu1Hg1S1,POSCAR_sg55_icsd_100574
14062,Ba8Br2O18Ru3Ta2,POSCAR_sg166_icsd_071596
14063,C6Au3Co1K1N6,POSCAR_sg149_icsd_201056
14064,B3Bi1O6,POSCAR_sg5_icsd_245897
14065,B3Bi1O6,POSCAR_sg1_icsd_173746
14066,C3H18I9N9Sb2,POSCAR_sg63_icsd_162076
14067,H12B12Br1K3,POSCAR_sg166_icsd_002120
14068,O3Rh1Sc1,POSCAR_sg14_icsd_237353
14069,C4H16Br6N2Sn1,POSCAR_sg58_icsd_110414
14070,F4Ho1K1,POSCAR_sg144_icsd_186998
14071,S3Yb2,POSCAR_sg4_icsd_087356
14072,S3Yb2,POSCAR_sg185_icsd_087357
14073,O28S8Si1Sr2,POSCAR_sg14_icsd_423713
14074,H8F1N2O5V1,POSCAR_sg14_icsd_049655
14075,Ce1Ru1Sn3,POSCAR_sg223_icsd_657112
14076,Ca3F1Na1Nd1O12P3,POSCAR_sg147_icsd_185815
14077,K3Li3O6Te1,POSCAR_sg62_icsd_202071
14078,Al1O4P1,POSCAR_sg20_icsd_098380
14079,Al1O4P1,POSCAR_sg181_icsd_009643
14080,Al1O4P1,POSCAR_sg154_icsd_050107
14081,Al1O4P1,POSCAR_sg45_icsd_166896
14082,Al1O4P1,POSCAR_sg5_icsd_091681
14083,Al1O4P1,POSCAR_sg184_icsd_091673
14084,Al1O4P1,POSCAR_sg185_icsd_067593
14085,Al1O4P1,POSCAR_sg148_icsd_095431
14086,Al1O4P1,POSCAR_sg34_icsd_088566
14087,Al1O4P1,POSCAR_sg46_icsd_063664
14088,Al1O4P1,POSCAR_sg10_icsd_159273
14089,Al1O4P1,POSCAR_sg8_icsd_091660
14090,Al1O4P1,POSCAR_sg15_icsd_240660
14091,Al1O4P1,POSCAR_sg186_icsd_279582
14092,Al1O4P1,POSCAR_sg119_icsd_162670
14093,Al1O4P1,POSCAR_sg36_icsd_074462
14094,Al1O4P1,POSCAR_sg27_icsd_082863
14095,C16H42Cl18N5Nb6,POSCAR_sg15_icsd_158997
14096,C1H8Cd2Cl4Na1O6,POSCAR_sg15_icsd_162986
14097,C12H36Cl2Mo4N2O14,POSCAR_sg14_icsd_170676
14098,O7P2Zn2,POSCAR_sg57_icsd_051095
14099,Be1,POSCAR_sg229_icsd_052708
14100,Be1,POSCAR_sg194_icsd_052707
14101,Be1,POSCAR_sg164_icsd_020686
14102,Be1,POSCAR_sg194_icsd_426928
14103,Be1,POSCAR_sg18_icsd_052706
14104,H12Cu1N6O6,POSCAR_sg58_icsd_000369
14105,H28Fe2O30S4Zn1,POSCAR_sg2_icsd_005073
14106,Ge16La11Li12,POSCAR_sg71_icsd_424668
14107,Ba1Fe2Nd1O5,POSCAR_sg26_icsd_247568
14108,H42B12Li2N10,POSCAR_sg14_icsd_414142
14109,C3H9B1O3,POSCAR_sg176_icsd_245045
14110,C1H13N3O11P2V1,POSCAR_sg15_icsd_050597
